TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice,NOT,CONSTRAINT
2976,Do You Feel Loved,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",307539,10122694,0.99,,
2977,Mofo,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",349178,11583042,0.99,,
2978,If God Will Send His Angels,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",322533,10563329,0.99,,
2979,Staring At The Sun,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",276924,9082838,0.99,,
2980,Last Night On Earth,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",285753,9401017,0.99,,
2981,Gone,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",266866,8746301,0.99,,
2982,Miami,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",293041,9741603,0.99,,
2983,The Playboy Mansion,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",280555,9274144,0.99,,
2984,If You Wear That Velvet Dress,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",315167,10227333,0.99,,
2985,Please,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",302602,9909484,0.99,,
2986,Wake Up Dead Man,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",292832,9515903,0.99,,
2987,Helter Skelter,237,1,1,"Lennon, John/McCartney, Paul",187350,6097636,0.99,,
2988,Van Diemen's Land,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",186044,5990280,0.99,,
2989,Desire,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",179226,5874535,0.99,,
2990,Hawkmoon 269,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",382458,12494987,0.99,,
2991,All Along The Watchtower,237,1,1,"Dylan, Bob",264568,8623572,0.99,,
2992,I Still Haven't Found What I'm Looking for,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",353567,11542247,0.99,,
2993,Freedom For My People,237,1,1,"Mabins, Macie/Magee, Sterling/Robinson, Bobby",38164,1249764,0.99,,
2994,Silver And Gold,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",349831,11450194,0.99,,
2996,Angel Of Harlem,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",229276,7498022,0.99,,
2997,Love Rescue Me,237,1,1,"Bono/Clayton, Adam/Dylan, Bob/Mullen Jr., Larry/The Edge",384522,12508716,0.99,,
2998,When Love Comes To Town,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",255869,8340954,0.99,,
2999,Heartland,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",303360,9867748,0.99,,
3000,God Part II,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",195604,6497570,0.99,,
3001,The Star Spangled Banner,237,1,1,"Hendrix, Jimi",43232,1385810,0.99,,
3002,Bullet The Blue Sky,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",337005,10993607,0.99,,
3003,All I Want Is You,237,1,1,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",390243,12729820,0.99,,
3005,New Year's Day,238,1,1,U2,258925,8491818,0.99,,
3006,With Or Without You,238,1,1,U2,299023,9765188,0.99,,
3007,I Still Haven't Found What I'm Looking For,238,1,1,U2,280764,9306737,0.99,,
3008,Sunday Bloody Sunday,238,1,1,U2,282174,9269668,0.99,,
3009,Bad,238,1,1,U2,351817,11628058,0.99,,
3010,Where The Streets Have No Name,238,1,1,U2,276218,9042305,0.99,,
3011,I Will Follow,238,1,1,U2,218253,7184825,0.99,,
3012,The Unforgettable Fire,238,1,1,U2,295183,9684664,0.99,,
3013,Sweetest Thing,238,1,1,U2 & Daragh O'Toole,183066,6071385,0.99,,
3014,Desire,238,1,1,U2,179853,5893206,0.99,,
3015,When Love Comes To Town,238,1,1,U2,258194,8479525,0.99,,
3016,Angel Of Harlem,238,1,1,U2,230217,7527339,0.99,,
3017,All I Want Is You,238,1,1,U2 & Van Dyke Parks,591986,19202252,0.99,,
3018,Sunday Bloody Sunday,239,1,1,U2,278204,9140849,0.99,,
3019,Seconds,239,1,1,U2,191582,6352121,0.99,,
3020,New Year's Day,239,1,1,U2,336274,11054732,0.99,,
3021,Like A Song...,239,1,1,U2,287294,9365379,0.99,,
3022,Drowning Man,239,1,1,U2,254458,8457066,0.99,,
3023,The Refugee,239,1,1,U2,221283,7374043,0.99,,
3024,Two Hearts Beat As One,239,1,1,U2,243487,7998323,0.99,,
3025,Red Light,239,1,1,U2,225854,7453704,0.99,,
3026,Surrender,239,1,1,U2,333505,11221406,0.99,,
3027,"""40""",239,1,1,U2,157962,5251767,0.99,,
